season,week,contestant_id,estimated_fan_share,is_eliminated
11,1,The Situation_S11,0.08937486901580131,false
11,2,Audrina Patridge_S11,0.09158069569677474,false
11,2,Brandy_S11,0.09120124909601307,false
11,2,Bristol Palin_S11,0.08922113139312453,false
11,2,Florence Henderson_S11,0.09212772601382196,false
11,2,Jennifer Grey_S11,0.092943281904083,false
11,2,Kurt Warner_S11,0.09384197681756196,false
11,2,Kyle Massey_S11,0.09162445620280434,false
11,2,Margaret Cho_S11,0.08901207521351345,false
11,2,Michael Bolton_S11,0.07593244379948119,true
11,2,Rick Fox_S11,0.09588688342569236,false
11,2,The Situation_S11,0.0966280804371297,false
11,3,Audrina Patridge_S11,0.09911532390504556,false
11,3,Brandy_S11,0.10143201628984272,false
11,3,Bristol Palin_S11,0.10476480559150156,false
11,3,Florence Henderson_S11,0.10473706262912498,false
11,3,Jennifer Grey_S11,0.1028488339777225,false
11,3,Kurt Warner_S11,0.1053313104610292,false
11,3,Kyle Massey_S11,0.10294792664412093,false
11,3,Margaret Cho_S11,0.0649168100580276,true
11,3,Rick Fox_S11,0.10789096240247956,false
11,3,The Situation_S11,0.10601494804110499,false
11,4,Audrina Patridge_S11,0.1110195797586462,false
11,4,Brandy_S11,0.1120554196548271,false
11,4,Bristol Palin_S11,0.11582868924592575,false
11,4,Florence Henderson_S11,0.11377647988163146,false
11,4,Jennifer Grey_S11,0.11008865320479788,false
11,4,Kurt Warner_S11,0.11921007612000811,false
11,4,Kyle Massey_S11,0.11517639626444452,false
11,4,Rick Fox_S11,0.11715256539044264,false
11,4,The Situation_S11,0.08569214047927678,true
11,5,Audrina Patridge_S11,0.13125623638124367,false
11,5,Brandy_S11,0.1262875690719533,false
11,5,Bristol Palin_S11,0.1372790361855613,false
11,5,Florence Henderson_S11,0.07923461532581264,true
11,5,Jennifer Grey_S11,0.12722730392292186,false
11,5,Kurt Warner_S11,0.1313264557673581,false
11,5,Kyle Massey_S11,0.13404022842914093,false
11,5,Rick Fox_S11,0.13334855491600794,false
11,6,Audrina Patridge_S11,0.06720696452794561,true
11,6,Brandy_S11,0.14618277440910513,false
11,6,Bristol Palin_S11,0.1547101570700704,false
11,6,Jennifer Grey_S11,0.1546095276073999,false
11,6,Kurt Warner_S11,0.16955954146859445,false
11,6,Kyle Massey_S11,0.1541307088572055,false
11,6,Rick Fox_S11,0.1536003260596784,false
11,7,Brandy_S11,0.1722441677212551,false
11,7,Bristol Palin_S11,0.18075822618961535,false
11,7,Jennifer Grey_S11,0.17250064686899588,false
11,7,Kurt Warner_S11,0.18121113881059175,false
11,7,Kyle Massey_S11,0.17938038064855286,false
11,7,Rick Fox_S11,0.11390543976098996,true
11,8,Brandy_S11,0.20876983815019345,false
11,8,Bristol Palin_S11,0.22005074562883029,false
11,8,Jennifer Grey_S11,0.2100909919369258,false
11,8,Kurt Warner_S11,0.1525123141985626,true
11,8,Kyle Massey_S11,0.20857611008548796,false
11,9,Brandy_S11,0.1827637627174753,true
11,9,Bristol Palin_S11,0.28112082244054093,false
11,9,Jennifer Grey_S11,0.2677785182283631,false
11,9,Kyle Massey_S11,0.26833689661362015,false
11,10,Bristol Palin_S11,0.27354744581739626,false
11,10,Jennifer Grey_S11,0.3898969294407686,false
11,10,Kyle Massey_S11,0.33655562474183454,false
12,1,Chelsea Kane_S12,0.09147285350635467,false
12,1,Chris Jericho_S12,0.09604912604169522,false
12,1,Hines Ward_S12,0.09641888981456882,false
12,1,Kendra Wilkinson_S12,0.09191836654095528,false
12,1,Kirstie Alley_S12,0.09352072019326246,false
12,1,Mike Catherwood_S12,0.08054497878648517,false
12,1,Petra Nemcova_S12,0.07818971428814615,false
12,1,Ralph Macchio_S12,0.09412465985758305,false
12,1,Romeo_S12,0.09165782048557883,false
12,1,Sugar Ray Leonard_S12,0.09180781717481912,false
12,1,Wendy Williams_S12,0.09429505331055102,false
12,2,Chelsea Kane_S12,0.09859423919062214,false
12,2,Chris Jericho_S12,0.09783131725491978,false
12,2,Hines Ward_S12,0.09560453480724625,false
12,2,Kendra Wilkinson_S12,0.09516161375119726,false
12,2,Kirstie Alley_S12,0.09418475288162949,false
12,2,Mike Catherwood_S12,0.05077300430307527,true
12,2,Petra Nemcova_S12,0.08530972343656187,false
12,2,Ralph Macchio_S12,0.09339447340436345,false
12,2,Romeo_S12,0.09206488532416048,false
12,2,Sugar Ray Leonard_S12,0.09805787561995667,false
12,2,Wendy Williams_S12,0.09902358002626721,false
12,3,Chelsea Kane_S12,0.10279602299586024,false
12,3,Chris Jericho_S12,0.10659071281463155,false
12,3,Hines Ward_S12,0.1068485626895452,false
12,3,Kendra Wilkinson_S12,0.10081175832069339,false
12,3,Kirstie Alley_S12,0.10309247481611372,false
12,3,Petra Nemcova_S12,0.08981488171590687,false
12,3,Ralph Macchio_S12,0.10345347698946097,false
12,3,Romeo_S12,0.10322885388665462,false
12,3,Sugar Ray Leonard_S12,0.10627254702831986,false
12,3,Wendy Williams_S12,0.0770907087428136,true
12,4,Chelsea Kane_S12,0.11345814235384508,false
12,4,Chris Jericho_S12,0.11934129481155245,false
12,4,Hines Ward_S12,0.11584641428356753,false
12,4,Kendra Wilkinson_S12,0.12497682078066838,false
12,4,Kirstie Alley_S12,0.11875509391210866,false
12,4,Petra Nemcova_S12,0.10436541843485975,false
12,4,Ralph Macchio_S12,0.11549446550907036,false
12,4,Romeo_S12,0.11279983856994272,false
12,4,Sugar Ray Leonard_S12,0.07496251134438511,true
12,5,Chelsea Kane_S12,0.1296865277760047,false
12,5,Chris Jericho_S12,0.13205205787898272,false
12,5,Hines Ward_S12,0.12880102363370144,false
12,5,Kendra Wilkinson_S12,0.13262144813201548,false
12,5,Kirstie Alley_S12,0.1330026236402936,false
12,5,Petra Nemcova_S12,0.08091902977940288,true
12,5,Ralph Macchio_S12,0.1353428359700278,false
12,5,Romeo_S12,0.12757445318957158,false
12,6,Chelsea Kane_S12,0.14248803629965912,false
12,6,Chris Jericho_S12,0.10917252469471332,true
12,6,Hines Ward_S12,0.1499418704407085,false
12,6,Kendra Wilkinson_S12,0.1496443956581852,false
12,6,Kirstie Alley_S12,0.15049038752372465,false
12,6,Ralph Macchio_S12,0.15356151481049216,false
12,6,Romeo_S12,0.14470127057251606,false
12,7,Chelsea Kane_S12,0.17674825903539554,false
12,7,Hines Ward_S12,0.17402853689711464,false
12,7,Kendra Wilkinson_S12,0.11599119661834,true
12,7,Kirstie Alley_S12,0.17956003060138867,false
12,7,Ralph Macchio_S12,0.17805638606604737,false
12,7,Romeo_S12,0.17561559078171313,false
12,8,Chelsea Kane_S12,0.2073376289181881,false
12,8,Hines Ward_S12,0.21926936290287513,false
12,8,Kirstie Alley_S12,0.20975062920243792,false
12,8,Ralph Macchio_S12,0.2254243493349419,false
12,8,Romeo_S12,0.1382180296415572,true
12,9,Chelsea Kane_S12,0.25658032049700397,false
12,9,Hines Ward_S12,0.2686579496762307,false
12,9,Kirstie Alley_S12,0.26920882696258797,false
12,9,Ralph Macchio_S12,0.20555290286417696,true
12,10,Chelsea Kane_S12,0.2550109951208495,false
12,10,Hines Ward_S12,0.40241766108637883,false
12,10,Kirstie Alley_S12,0.34257134379277193,false
13,1,Carson Kressley_S13,0.08687687447558677,false
13,1,Chaz Bono_S13,0.08396145459487295,false
13,1,Chynna Phillips_S13,0.0829707465043482,false
13,1,David Arquette_S13,0.08579855572470514,false
13,1,Elisabetta Canalis_S13,0.08934339078605946,false
13,1,Hope Solo_S13,0.08569086035840467,false
13,1,J.R. Martinez_S13,0.0840159084697888,false
13,1,Kristin Cavallari_S13,0.0838856637044936,false
13,1,Metta World Peace (Ron)_S13,0.06024141713391191,true
13,1,Nancy Grace_S13,0.08766543009725596,false
13,1,Ricki Lake_S13,0.08256980079118571,false
13,1,Rob Kardashian_S13,0.08697989735938702,false
13,2,Carson Kressley_S13,0.0989089718189892,false
13,2,Chaz Bono_S13,0.0995269620230153,false
13,2,Chynna Phillips_S13,0.0934076202280957,false
13,2,David Arquette_S13,0.09777366343199509,false
13,2,Elisabetta Canalis_S13,0.0499786277361693,true
13,2,Hope Solo_S13,0.09600817161108277,false
13,2,J.R. Martinez_S13,0.09316758041279202,false
13,2,Kristin Cavallari_S13,0.09232958908949969,false
13,2,Nancy Grace_S13,0.09119681265078006,false
13,2,Ricki Lake_S13,0.09542234148784753,false
13,2,Rob Kardashian_S13,0.09227965950973398,false
13,3,Carson Kressley_S13,0.10517791963598018,false
13,3,Chaz Bono_S13,0.11053307071449779,false
13,3,Chynna Phillips_S13,0.10228005177475616,false
13,3,David Arquette_S13,0.10521896846685934,false
13,3,Hope Solo_S13,0.10469765901351052,false
13,3,J.R. Martinez_S13,0.10402147933382229,false
13,3,Kristin Cavallari_S13,0.05533529195302777,true
13,3,Nancy Grace_S13,0.10477394226106362,false
13,3,Ricki Lake_S13,0.10343183248016492,false
13,3,Rob Kardashian_S13,0.10452978436631809,false
13,4,Carson Kressley_S13,0.120663219165292,false
13,4,Chaz Bono_S13,0.1188974433530541,false
13,4,Chynna Phillips_S13,0.07246106516596294,true
13,4,David Arquette_S13,0.1169451247945851,false
13,4,Hope Solo_S13,0.11704632850183522,false
13,4,J.R. Martinez_S13,0.11216919320344182,false
13,4,Nancy Grace_S13,0.11579029829464152,false
13,4,Ricki Lake_S13,0.11155785846234238,false
13,4,Rob Kardashian_S13,0.1144694690588449,false
13,5,Carson Kressley_S13,0.09446897281574006,true
13,5,Chaz Bono_S13,0.12994016389198984,false
13,5,David Arquette_S13,0.12930705283965963,false
13,5,Hope Solo_S13,0.13322491441416182,false
13,5,J.R. Martinez_S13,0.12393436788892749,false
13,5,Nancy Grace_S13,0.131591771808738,false
13,5,Ricki Lake_S13,0.13137911055355764,false
13,5,Rob Kardashian_S13,0.12615364578722582,false
13,6,Chaz Bono_S13,0.10978582323331414,true
13,6,David Arquette_S13,0.15119305789636298,false
13,6,Hope Solo_S13,0.1542603564596592,false
13,6,J.R. Martinez_S13,0.14299345413877307,false
13,6,Nancy Grace_S13,0.14591310159291473,false
13,6,Ricki Lake_S13,0.14634386294126608,false
13,6,Rob Kardashian_S13,0.14951034373771008,false
13,7,David Arquette_S13,0.11618819351827682,true
13,7,Hope Solo_S13,0.17352914608769296,false
13,7,J.R. Martinez_S13,0.178452926202228,false
13,7,Nancy Grace_S13,0.1826628525191299,false
13,7,Ricki Lake_S13,0.1749012187903961,false
13,7,Rob Kardashian_S13,0.17426566288227788,false
13,8,Hope Solo_S13,0.2119589692866038,false
13,8,J.R. Martinez_S13,0.2076734201862917,false
13,8,Nancy Grace_S13,0.15725427408435186,true
13,8,Ricki Lake_S13,0.21217859780923473,false
13,8,Rob Kardashian_S13,0.21093473863351797,false
13,9,Hope Solo_S13,0.2101565128006988,true
13,9,J.R. Martinez_S13,0.2707290643727996,false
13,9,Ricki Lake_S13,0.25926515068710126,false
13,9,Rob Kardashian_S13,0.2598492721394004,false
13,10,J.R. Martinez_S13,0.4062421307983485,false
13,10,Ricki Lake_S13,0.2623775466765698,false
13,10,Rob Kardashian_S13,0.33138032252507943,false
14,1,Donald Driver_S14,0.08414324410796935,false
14,1,Gavin DeGraw_S14,0.07890103844567771,false
14,1,Gladys Knight_S14,0.08281002564087803,false
14,1,Jack Wagner_S14,0.08577527325275704,false
14,1,Jaleel White_S14,0.08395425393615776,false
14,1,Katherine Jenkins_S14,0.08213482751756755,false
14,1,Maria Menounos_S14,0.08146585895214047,false
14,1,Martina Navratilova_S14,0.08538465793331593,false
14,1,Melissa Gilbert_S14,0.08359754313058736,false
14,1,Roshon Fegan_S14,0.08309850312762249,false
14,1,Sherri Sheperd_S14,0.08423670590772754,false
14,1,William Levy_S14,0.08449806804759845,false
14,2,Donald Driver_S14,0.08394074213861542,false
14,2,Gavin DeGraw_S14,0.087213961169785,false
14,2,Gladys Knight_S14,0.0860833705950798,false
14,2,Jack Wagner_S14,0.08379577758640927,false
14,2,Jaleel White_S14,0.08798839883049163,false
14,2,Katherine Jenkins_S14,0.08158031674932202,false
14,2,Maria Menounos_S14,0.08416874429082559,false
14,2,Martina Navratilova_S14,0.06149191618481045,true
14,2,Melissa Gilbert_S14,0.08817456830233182,false
14,2,Roshon Fegan_S14,0.08269485940686858,false
14,2,Sherri Sheperd_S14,0.08791023358791543,false
14,2,William Levy_S14,0.08495711115754498,false
14,3,Donald Driver_S14,0.0964441787004418,false
14,3,Gavin DeGraw_S14,0.09380447523635643,false
14,3,Gladys Knight_S14,0.09332386013661216,false
14,3,Jack Wagner_S14,0.056305197533177385,true
14,3,Jaleel White_S14,0.09669459963874269,false
14,3,Katherine Jenkins_S14,0.08935292452701403,false
14,3,Maria Menounos_S14,0.09260026306671199,false
14,3,Melissa Gilbert_S14,0.09784531386642863,false
14,3,Roshon Fegan_S14,0.09136591218086389,false
14,3,Sherri Sheperd_S14,0.09810332789518658,false
14,3,William Levy_S14,0.0941599472184648,false
14,4,Donald Driver_S14,0.09980230086302108,false
14,4,Gavin DeGraw_S14,0.10532860350532662,false
14,4,Gladys Knight_S14,0.10507153644703704,false
14,4,Jaleel White_S14,0.10902697725779226,false
14,4,Katherine Jenkins_S14,0.10102729159709292,false
14,4,Maria Menounos_S14,0.10018755092606772,false
14,4,Melissa Gilbert_S14,0.10591286256721029,false
14,4,Roshon Fegan_S14,0.09943582543907101,false
14,4,Sherri Sheperd_S14,0.06850356519640613,true
14,4,William Levy_S14,0.10570348620097517,false
14,5,Donald Driver_S14,0.11667188223238861,false
14,5,Gavin DeGraw_S14,0.07865306714259382,true
14,5,Gladys Knight_S14,0.11343715891251806,false
14,5,Jaleel White_S14,0.11711399591340844,false
14,5,Katherine Jenkins_S14,0.1100067654558972,false
14,5,Maria Menounos_S14,0.11686300014258119,false
14,5,Melissa Gilbert_S14,0.11667716332015995,false
14,5,Roshon Fegan_S14,0.11355850355070404,false
14,5,William Levy_S14,0.11701846332974859,false
14,6,Donald Driver_S14,0.13088479467600586,false
14,6,Gladys Knight_S14,0.09593677626179888,true
14,6,Jaleel White_S14,0.12376557175491743,false
14,6,Katherine Jenkins_S14,0.1266179067925962,false
14,6,Maria Menounos_S14,0.13076007060073278,false
14,6,Melissa Gilbert_S14,0.13190370178473837,false
14,6,Roshon Fegan_S14,0.13463300745241757,false
14,6,William Levy_S14,0.1254981706767927,false
14,7,Donald Driver_S14,0.14629327688923607,false
14,7,Jaleel White_S14,0.09747795892512662,true
14,7,Katherine Jenkins_S14,0.1477706911499156,false
14,7,Maria Menounos_S14,0.14550933278833883,false
14,7,Melissa Gilbert_S14,0.15925050423243464,false
14,7,Roshon Fegan_S14,0.1525482772128294,false
14,7,William Levy_S14,0.1511499588021196,false
14,8,Donald Driver_S14,0.18853454746146595,false
14,8,Katherine Jenkins_S14,0.18830002076137378,false
14,8,Maria Menounos_S14,0.18995463771560453,false
14,8,Melissa Gilbert_S14,0.12737379387172038,true
14,8,Roshon Fegan_S14,0.12153456862788714,true
14,8,William Levy_S14,0.18430243156194892,false
14,9,Donald Driver_S14,0.2741423576708617,false
14,9,Katherine Jenkins_S14,0.27446611056968634,false
14,9,Maria Menounos_S14,0.17701402999624236,true
14,9,William Levy_S14,0.27437750176320824,false
14,10,Donald Driver_S14,0.40631504999675416,false
14,10,Katherine Jenkins_S14,0.329327805780219,false
14,10,William Levy_S14,0.2643571442230264,false
15,1,Apolo Anton Ohno_S15,0.07994421825621817,false
15,1,Bristol Palin_S15,0.07940889599368485,false
15,1,Drew Lachey_S15,0.07903945408428957,false
15,1,Emmitt Smith_S15,0.07963331373408865,false
15,1,Gilles Marini_S15,0.07918120585873338,false
15,1,Helio Castroneves_S15,0.08274266848896371,false
15,1,Joey Fatone_S15,0.07852969462011467,false
15,1,Kelly Monaco_S15,0.0802089762458298,false
15,1,Kirstie Alley_S15,0.07889372148298833,false
15,1,Melissa Rycroft_S15,0.07997372048865334,false
15,1,Pamela Anderson_S15,0.04714201181939164,true
15,1,Sabrina Bryan_S15,0.07725595331637065,false
15,1,Shawn Johnson_S15,0.07804616561067321,false
15,2,Apolo Anton Ohno_S15,0.08478183795826208,false
15,2,Bristol Palin_S15,0.09162622775918351,false
15,2,Drew Lachey_S15,0.08663625373772033,false
15,2,Emmitt Smith_S15,0.08567957849249935,false
15,2,Gilles Marini_S15,0.0891889954864678,false
15,2,Helio Castroneves_S15,0.09151147724030753,false
15,2,Joey Fatone_S15,0.04678179791875254,true
15,2,Kelly Monaco_S15,0.0858479331674104,false
15,2,Kirstie Alley_S15,0.0844603767484525,false
15,2,Melissa Rycroft_S15,0.08478219536695625,false
15,2,Sabrina Bryan_S15,0.08470370387738187,false
15,2,Shawn Johnson_S15,0.08399962224660536,false
15,3,Apolo Anton Ohno_S15,0.09630524412678211,false
15,3,Bristol Palin_S15,0.10122602396418386,false
15,3,Drew Lachey_S15,0.06097895220483341,true
15,3,Emmitt Smith_S15,0.0993607689585252,false
15,3,Gilles Marini_S15,0.0984965591289124,false
15,3,Helio Castroneves_S15,0.05882034877736355,true
15,3,Kelly Monaco_S15,0.09734709158893823,false
15,3,Kirstie Alley_S15,0.0972723110718443,false
15,3,Melissa Rycroft_S15,0.09719534152739392,false
15,3,Sabrina Bryan_S15,0.09628395021588,false
15,3,Shawn Johnson_S15,0.09671340843534404,false
15,4,Apolo Anton Ohno_S15,0.1169700478845316,false
15,4,Bristol Palin_S15,0.07422326374148623,true
15,4,Emmitt Smith_S15,0.1170011319547125,false
15,4,Gilles Marini_S15,0.11270655214228549,false
15,4,Kelly Monaco_S15,0.11666303718403974,false
15,4,Kirstie Alley_S15,0.11898729431543326,false
15,4,Melissa Rycroft_S15,0.11893193724325164,false
15,4,Sabrina Bryan_S15,0.11408731741099343,false
15,4,Shawn Johnson_S15,0.11042941812326619,false
15,5,Apolo Anton Ohno_S15,0.12686210262881986,false
15,5,Emmitt Smith_S15,0.12781692107206058,false
15,5,Gilles Marini_S15,0.12266628768843961,false
15,5,Kelly Monaco_S15,0.12380691939251721,false
15,5,Kirstie Alley_S15,0.12384328352315072,false
15,5,Melissa Rycroft_S15,0.12412142017766428,false
15,5,Sabrina Bryan_S15,0.1243064972071611,false
15,5,Shawn Johnson_S15,0.12657656831018738,false
15,6,Apolo Anton Ohno_S15,0.13071268109693182,false
15,6,Emmitt Smith_S15,0.1369111698073822,false
15,6,Gilles Marini_S15,0.13359262393788113,false
15,6,Kelly Monaco_S15,0.13521239623717557,false
15,6,Kirstie Alley_S15,0.12998325499316116,false
15,6,Melissa Rycroft_S15,0.12990186468581863,false
15,6,Sabrina Bryan_S15,0.07223131313939089,true
15,6,Shawn Johnson_S15,0.1314546961022593,false
15,7,Apolo Anton Ohno_S15,0.14623500972717726,false
15,7,Emmitt Smith_S15,0.1459792767410437,false
15,7,Gilles Marini_S15,0.14473699974435558,false
15,7,Kelly Monaco_S15,0.1408468411667016,false
15,7,Kirstie Alley_S15,0.14016677796040836,false
15,7,Melissa Rycroft_S15,0.1415254602846828,false
15,7,Shawn Johnson_S15,0.14050963437563088,false
15,8,Apolo Anton Ohno_S15,0.15607387395864578,false
15,8,Emmitt Smith_S15,0.1590854636069177,false
15,8,Gilles Marini_S15,0.10163081149904915,true
15,8,Kelly Monaco_S15,0.15958995374335158,false
15,8,Kirstie Alley_S15,0.10949637790370619,true
15,8,Melissa Rycroft_S15,0.15637208892886895,false
15,8,Shawn Johnson_S15,0.15775143035946151,false
15,9,Apolo Anton Ohno_S15,0.15618236390133786,true
15,9,Emmitt Smith_S15,0.1617653442578016,true
15,9,Kelly Monaco_S15,0.23323293108980828,false
15,9,Melissa Rycroft_S15,0.22699605365190703,false
15,9,Shawn Johnson_S15,0.2218233070991438,false
15,10,Kelly Monaco_S15,0.2587401253018344,false
15,10,Melissa Rycroft_S15,0.4054380985948427,false
15,10,Shawn Johnson_S15,0.33582177610332264,false
16,1,Alexandra Raisman_S16,0.08509062279415854,false
16,1,Andy Dick_S16,0.07726331838217193,false
16,1,D. L. Hughley_S16,0.0783465145290929,false
16,1,Dorothy Hamill_S16,0.08243982548764421,false
16,1,Ingo Rademacher_S16,0.08566920899178046,false
16,1,Jacoby Jones_S16,0.08388892314362306,false
16,1,Kellie Pickler_S16,0.08440096763898154,false
16,1,Lisa Vanderpump_S16,0.08549572778047806,false
16,1,Sean Lowe_S16,0.08569863510991993,false
16,1,Victor Ortiz_S16,0.08350593376541057,false
16,1,Wynonna Judd_S16,0.08418266624736889,false
16,1,Zendaya_S16,0.08401765612936928,false
16,2,Alexandra Raisman_S16,0.08429974700950614,false
16,2,Andy Dick_S16,0.07988484776340646,false
16,2,D. L. Hughley_S16,0.08435873544603807,false
16,2,Dorothy Hamill_S16,0.05901012923946284,true
16,2,Ingo Rademacher_S16,0.08549507668771276,false
16,2,Jacoby Jones_S16,0.08496110603388256,false
16,2,Kellie Pickler_S16,0.08515718790141348,false
16,2,Lisa Vanderpump_S16,0.08613631759966221,false
16,2,Sean Lowe_S16,0.08878922400029278,false
16,2,Victor Ortiz_S16,0.08894472224039889,false
16,2,Wynonna Judd_S16,0.08966448840068662,false
16,2,Zendaya_S16,0.08329841767753703,false
16,3,Alexandra Raisman_S16,0.09122210133874573,false
16,3,Andy Dick_S16,0.08981401221741907,false
16,3,D. L. Hughley_S16,0.09267317506281521,false
16,3,Ingo Rademacher_S16,0.09629394103819328,false
16,3,Jacoby Jones_S16,0.09442389578277445,false
16,3,Kellie Pickler_S16,0.09158439183491046,false
16,3,Lisa Vanderpump_S16,0.09609321670199021,false
16,3,Sean Lowe_S16,0.09486125440143393,false
16,3,Victor Ortiz_S16,0.09447775068957934,false
16,3,Wynonna Judd_S16,0.06587636865979614,true
16,3,Zendaya_S16,0.09267989227234234,false
16,4,Alexandra Raisman_S16,0.09975030668022843,false
16,4,Andy Dick_S16,0.0994150857251718,false
16,4,D. L. Hughley_S16,0.10092231867868758,false
16,4,Ingo Rademacher_S16,0.10613261581998441,false
16,4,Jacoby Jones_S16,0.10433330522050188,false
16,4,Kellie Pickler_S16,0.10033880110121438,false
16,4,Lisa Vanderpump_S16,0.07110879083188804,true
16,4,Sean Lowe_S16,0.10710550854492032,false
16,4,Victor Ortiz_S16,0.1105757562885688,false
16,4,Zendaya_S16,0.10031751110883518,false
16,5,Alexandra Raisman_S16,0.11670745776563873,false
16,5,Andy Dick_S16,0.11315532850467151,false
16,5,D. L. Hughley_S16,0.07570082637065084,true
16,5,Ingo Rademacher_S16,0.1184963044909691,false
16,5,Jacoby Jones_S16,0.11593964836004288,false
16,5,Kellie Pickler_S16,0.11294651920962319,false
16,5,Sean Lowe_S16,0.11369001503702027,false
16,5,Victor Ortiz_S16,0.1214654991070783,false
16,5,Zendaya_S16,0.11189840115430545,false
16,6,Alexandra Raisman_S16,0.12656275215293858,false
16,6,Andy Dick_S16,0.1256460282225275,false
16,6,Ingo Rademacher_S16,0.13359167840730674,false
16,6,Jacoby Jones_S16,0.13256138922849814,false
16,6,Kellie Pickler_S16,0.12932467434109685,false
16,6,Sean Lowe_S16,0.13211233245341653,false
16,6,Victor Ortiz_S16,0.09029347518081009,true
16,6,Zendaya_S16,0.12990767001340547,false
16,7,Alexandra Raisman_S16,0.14353769438175862,false
16,7,Andy Dick_S16,0.11736716130508523,true
16,7,Ingo Rademacher_S16,0.1507492343134798,false
16,7,Jacoby Jones_S16,0.15060299071045036,false
16,7,Kellie Pickler_S16,0.14381287979146476,false
16,7,Sean Lowe_S16,0.15003364003527653,false
16,7,Zendaya_S16,0.14389639946248586,false
16,8,Alexandra Raisman_S16,0.16984392833832598,false
16,8,Ingo Rademacher_S16,0.1802244110426981,false
16,8,Jacoby Jones_S16,0.17812858187746025,false
16,8,Kellie Pickler_S16,0.16867000149582917,false
16,8,Sean Lowe_S16,0.13296755785231976,true
16,8,Zendaya_S16,0.17016551939336702,false
16,9,Alexandra Raisman_S16,0.21081163429415767,false
16,9,Ingo Rademacher_S16,0.15380490368935346,true
16,9,Jacoby Jones_S16,0.21412987977221937,false
16,9,Kellie Pickler_S16,0.20802050016541146,false
16,9,Zendaya_S16,0.2132330820788571,false
16,10,Alexandra Raisman_S16,0.18270635547593816,false
16,10,Jacoby Jones_S16,0.24102898259357747,false
16,10,Kellie Pickler_S16,0.3125734574672241,false
16,10,Zendaya_S16,0.26369120446325967,false
17,1,Amber Riley_S17,0.0816806381438698,false
17,1,Bill Engvall_S17,0.07470711727380734,false
17,1,Bill Nye_S17,0.08653148655447168,false
17,1,Brant Daugherty_S17,0.08631033917407337,false
17,1,Christina Milian_S17,0.08422088125771339,false
17,1,Corbin Bleu_S17,0.08547737276437661,false
17,1,Elizabeth Berkley Lauren_S17,0.08368988386965423,false
17,1,Jack Osbourne_S17,0.08338200352032588,false
17,1,Keyshawn Johnson_S17,0.0859099176580981,false
17,1,Leah Remini_S17,0.08555152293141541,false
17,1,"Nicole ""Snooki"" Polizzi_S17",0.08164335668094025,false
17,1,Valerie Harper_S17,0.0808954801712539,false
17,2,Amber Riley_S17,0.08529812978178723,false
17,2,Bill Engvall_S17,0.07906397588955681,false
17,2,Bill Nye_S17,0.08966784210334802,false
17,2,Brant Daugherty_S17,0.08477190408111426,false
17,2,Christina Milian_S17,0.0852064496642663,false
17,2,Corbin Bleu_S17,0.08717611033351978,false
17,2,Elizabeth Berkley Lauren_S17,0.08759381167566622,false
17,2,Jack Osbourne_S17,0.08410910900592809,false
17,2,Keyshawn Johnson_S17,0.0561304401429577,true
17,2,Leah Remini_S17,0.08687577699519042,false
17,2,"Nicole ""Snooki"" Polizzi_S17",0.08765035200080969,false
17,2,Valerie Harper_S17,0.0864560983258554,false
17,3,Amber Riley_S17,0.09669846887607983,false
17,3,Bill Engvall_S17,0.0859486335690993,false
17,3,Bill Nye_S17,0.0681473508053705,true
17,3,Brant Daugherty_S17,0.09002457282401036,false
17,3,Christina Milian_S17,0.09573515943824648,false
17,3,Corbin Bleu_S17,0.09391671458785174,false
17,3,Elizabeth Berkley Lauren_S17,0.09472735711358203,false
17,3,Jack Osbourne_S17,0.09308560751704491,false
17,3,Leah Remini_S17,0.0920132759356109,false
17,3,"Nicole ""Snooki"" Polizzi_S17",0.09400852538399415,false
17,3,Valerie Harper_S17,0.09569433394910924,false
17,4,Amber Riley_S17,0.10258467725870724,false
17,4,Bill Engvall_S17,0.09808199091043653,false
17,4,Brant Daugherty_S17,0.10465469614671472,false
17,4,Christina Milian_S17,0.10202623229944428,false
17,4,Corbin Bleu_S17,0.10553165181510167,false
17,4,Elizabeth Berkley Lauren_S17,0.10237708844792598,false
17,4,Jack Osbourne_S17,0.10192696399981419,false
17,4,Leah Remini_S17,0.10376416724698406,false
17,4,"Nicole ""Snooki"" Polizzi_S17",0.10414829866205529,false
17,4,Valerie Harper_S17,0.07490423321281613,true
17,5,Amber Riley_S17,0.11910553483053035,false
17,5,Bill Engvall_S17,0.11239588547700047,false
17,5,Brant Daugherty_S17,0.1170236871587306,false
17,5,Christina Milian_S17,0.06083407421266101,true
17,5,Corbin Bleu_S17,0.11292248439484598,false
17,5,Elizabeth Berkley Lauren_S17,0.11747653304596034,false
17,5,Jack Osbourne_S17,0.11828343386999209,false
17,5,Leah Remini_S17,0.12403344627126975,false
17,5,"Nicole ""Snooki"" Polizzi_S17",0.11792492073900952,false
17,6,Amber Riley_S17,0.12304885115747974,false
17,6,Bill Engvall_S17,0.11194699038311819,false
17,6,Brant Daugherty_S17,0.1281961666101456,false
17,6,Corbin Bleu_S17,0.12988355225855172,false
17,6,Elizabeth Berkley Lauren_S17,0.13006625052549214,false
17,6,Jack Osbourne_S17,0.12601374656600003,false
17,6,Leah Remini_S17,0.12479687377759509,false
17,6,"Nicole ""Snooki"" Polizzi_S17",0.12604756872161813,false
17,7,Amber Riley_S17,0.13268711642536582,false
